f0,f1,f2,s0,s1,s2
580,464,1280,0,0,0
464,1280,580,0,0,0
1280,580,576,0,0,0
580,576,580,0,0,0
576,580,576,0,0,0
580,576,580,0,0,0
576,580,576,0,0,0
580,576,576,0,0,0
576,576,584,0,0,0
576,584,580,0,0,0
584,580,584,0,0,0
580,584,588,0,0,0
584,588,580,0,0,0
588,580,584,0,0,0
580,584,580,0,0,0
584,580,580,0,0,0
580,580,580,0,0,0
580,580,572,0,0,0
580,572,1156,0,0,0
572,1156,572,0,0,0
1156,572,576,0,0,0
572,576,576,0,0,0
576,576,576,0,0,0
576,576,576,0,0,0
576,576,480,0,0,0
576,480,668,0,0,0
480,668,584,0,0,0
668,584,576,0,0,0
584,576,576,0,0,0
576,576,576,0,0,0
576,576,572,0,0,0
576,572,580,0,0,0
572,580,568,0,0,0
580,568,580,0,0,0
568,580,572,0,0,0
580,572,464,0,0,0
572,464,684,0,0,0
464,684,572,0,0,0
684,572,576,0,0,0
572,576,576,0,0,0
576,576,576,0,0,0
576,576,572,0,0,0
576,572,576,0,0,0
572,576,576,0,0,0
576,576,576,0,0,0
576,576,576,0,0,0
576,576,460,0,0,0
576,460,320,0,0,0
460,320,776,0,0,0
320,776,604,0,0,0
776,604,584,0,0,0
604,584,576,0,0,0
584,576,1152,0,0,0
576,1152,580,0,0,0
1152,580,576,0,0,0
580,576,580,0,0,0
576,580,576,0,0,0
580,576,584,0,0,0
576,584,584,0,0,0
584,584,580,0,0,0
584,580,588,0,0,0
580,588,584,0,0,0
588,584,588,0,0,0
584,588,572,0,0,0
588,572,600,0,0,0
572,600,576,0,0,0
600,576,584,0,0,0
576,584,584,0,0,0
584,584,580,0,0,0
584,580,580,0,0,0
580,580,584,0,0,0
580,584,580,0,0,0
584,580,584,0,0,0
580,584,580,0,0,0
584,580,580,0,0,0
580,580,580,0,0,0
580,580,580,0,0,0
580,580,576,0,0,0
580,576,584,0,0,0
576,584,576,0,0,0
584,576,584,0,0,0
576,584,592,0,0,0
584,592,584,0,0,0
592,584,580,0,0,0
584,580,588,0,0,0
580,588,588,0,0,0
588,588,588,0,0,0
588,588,588,0,0,0
588,588,580,0,0,0
588,580,588,0,0,0
580,588,592,0,0,0
588,592,584,0,0,1
592,584,592,0,1,1
584,592,588,1,1,1
592,588,596,1,1,1
588,596,588,1,1,1
596,588,592,1,1,1
588,592,584,1,1,1
592,584,592,1,1,1
584,592,640,1,1,1
592,640,592,1,1,1
640,592,540,1,1,1
592,540,596,1,1,1
540,596,596,1,1,1
596,596,1188,1,1,0
596,1188,592,1,0,0
1188,592,596,0,0,0
592,596,592,0,0,0
596,592,596,0,0,0
592,596,588,0,0,0
596,588,596,0,0,0
588,596,592,0,0,0
596,592,552,0,0,0
592,552,628,0,0,0
552,628,584,0,0,0
628,584,588,0,0,0
584,588,588,0,0,0
588,588,584,0,0,0
588,584,588,0,0,0
584,588,584,0,0,0
588,584,592,0,0,0
584,592,588,0,0,0
592,588,584,0,0,0
588,584,584,0,0,0
584,584,588,0,0,0
584,588,584,0,0,0
588,584,588,0,0,0
584,588,576,0,0,0
588,576,588,0,0,0
576,588,588,0,0,0
588,588,584,0,0,0
588,584,584,0,0,0
584,584,584,0,0,0
584,584,592,0,0,0
584,592,584,0,0,0
592,584,588,0,0,0
584,588,584,0,0,0
588,584,588,0,0,0
584,588,600,0,0,0
588,600,596,0,0,0
600,596,588,0,0,0
596,588,584,0,0,0
588,584,584,0,0,0
584,584,580,0,0,0
584,580,576,0,0,0
580,576,568,0,0,0
576,568,576,0,0,0
568,576,576,0,0,0
576,576,580,0,0,0
576,580,580,0,0,0
580,580,568,0,0,0
580,568,576,0,0,0
568,576,576,0,0,0
576,576,576,0,0,0
576,576,576,0,0,0
576,576,572,0,0,0
576,572,572,0,0,0
572,572,580,0,0,0
572,580,576,0,0,0
580,576,580,0,0,0
576,580,572,0,0,0
580,572,580,0,0,0
572,580,580,0,0,0
580,580,1156,0,0,0
580,1156,576,0,0,0
1156,576,580,0,0,0
576,580,576,0,0,0
580,576,580,0,0,0
576,580,576,0,0,0
580,576,580,0,0,0
576,580,584,0,0,0
580,584,580,0,0,0
584,580,580,0,0,0
580,580,584,0,0,0
580,584,584,0,0,0
584,584,596,0,0,0
584,596,588,0,0,0
596,588,580,0,0,0
588,580,596,0,0,0
580,596,588,0,0,0
596,588,588,0,0,0
588,588,584,0,0,0
588,584,588,0,0,1
584,588,588,0,1,1
588,588,584,1,1,1
588,584,584,1,1,1
584,584,644,1,1,1
584,644,544,1,1,1
644,544,596,1,1,1
544,596,580,1,1,1
596,580,600,1,1,1
580,600,588,1,1,1
600,588,588,1,1,1
588,588,580,1,1,1
588,580,584,1,1,0
580,584,580,1,0,0
584,580,584,0,0,0
580,584,580,0,0,0
584,580,584,0,0,0
580,584,580,0,0,0
584,580,476,0,0,0
580,476,688,0,0,0
476,688,588,0,0,0
688,588,576,0,0,0
588,576,588,0,0,0
576,588,580,0,0,0
588,580,580,0,0,1
580,580,580,0,1,1
580,580,568,1,1,1
580,568,572,1,1,1
568,572,628,1,1,1
572,628,520,1,1,1
628,520,568,1,1,1
520,568,572,1,1,1
568,572,568,1,1,1
572,568,572,1,1,1
568,572,568,1,1,0
572,568,1148,1,0,0
568,1148,572,0,0,0
1148,572,572,0,0,0
572,572,576,0,0,0
572,576,576,0,0,0
576,576,580,0,0,0
576,580,576,0,0,0
580,576,580,0,0,0
576,580,572,0,0,0
580,572,580,0,0,0
572,580,576,0,0,0
580,576,572,0,0,0
576,572,580,0,0,0
572,580,572,0,0,0
580,572,572,0,0,0
572,572,576,0,0,0
572,576,576,0,0,0
576,576,576,0,0,0
576,576,572,0,0,0
576,572,572,0,0,0
572,572,580,0,0,0
572,580,576,0,0,0
580,576,576,0,0,0
576,576,572,0,0,0
576,572,576,0,0,0
572,576,580,0,0,0
576,580,576,0,0,0
580,576,572,0,0,0
576,572,580,0,0,0
572,580,572,0,0,0
580,572,576,0,0,0
572,576,1144,0,0,0
576,1144,580,0,0,0
1144,580,468,0,0,0
580,468,684,0,0,0
468,684,584,0,0,0
684,584,576,0,0,0
584,576,580,0,0,0
576,580,580,0,0,0
580,580,576,0,0,0
580,576,584,0,0,0
576,584,576,0,0,0
584,576,584,0,0,0
576,584,584,0,0,0
584,584,584,0,0,0
584,584,580,0,0,0
584,580,584,0,0,0
580,584,584,0,0,0
584,584,584,0,0,0
584,584,580,0,0,0
584,580,1156,0,0,0
580,1156,576,0,0,0
1156,576,528,0,0,0
576,528,628,0,0,0
528,628,576,0,0,0
628,576,580,0,0,0
576,580,576,0,0,0
580,576,572,0,0,0
576,572,576,0,0,0
572,576,576,0,0,0
576,576,576,0,0,0
576,576,580,0,0,0
576,580,580,0,0,0
580,580,580,0,0,0
580,580,580,0,0,0
580,580,584,0,0,0
580,584,580,0,0,0
584,580,580,0,0,0
580,580,576,0,0,0
580,576,584,0,0,0
576,584,576,0,0,1
584,576,576,0,1,1
576,576,576,1,1,1
576,576,580,1,1,1
576,580,576,1,1,1
580,576,628,1,1,1
576,628,524,1,1,1
628,524,580,1,1,1
524,580,580,1,1,1
580,580,576,1,1,1
580,576,580,1,1,1
576,580,584,1,1,1
580,584,580,1,1,1
584,580,584,1,1,1
580,584,584,1,1,0
584,584,576,1,0,0
584,576,584,0,0,0
576,584,580,0,0,0
584,580,584,0,0,0
580,584,580,0,0,0
584,580,584,0,0,0
580,584,584,0,0,0
584,584,584,0,0,0
584,584,580,0,0,0
584,580,584,0,0,0
580,584,584,0,0,0
584,584,584,0,0,0
584,584,580,0,0,0
584,580,584,0,0,0
580,584,588,0,0,0
584,588,584,0,0,0
588,584,584,0,0,0
584,584,584,0,0,0
584,584,588,0,0,0
584,588,580,0,0,0
588,580,584,0,0,0
580,584,584,0,0,0
584,584,588,0,0,0
584,588,584,0,0,0
588,584,588,0,0,0
584,588,580,0,0,0
588,580,1176,0,0,0
580,1176,584,0,0,0
1176,584,592,0,0,0
584,592,592,0,0,0
592,592,592,0,0,0
592,592,592,0,0,0
592,592,588,0,0,0
592,588,588,0,0,0
588,588,592,0,0,0
588,592,588,0,0,0
592,588,592,0,0,0
588,592,592,0,0,0
592,592,588,0,0,0
592,588,592,0,0,0
588,592,596,0,0,0
592,596,592,0,0,0
596,592,1180,0,0,0
592,1180,592,0,0,0
1180,592,544,0,0,0
592,544,656,0,0,0
544,656,1196,0,0,0
656,1196,600,0,0,0
1196,600,572,0,0,0
600,572,616,0,0,0
572,616,588,0,0,0
616,588,604,0,0,0
588,604,600,0,0,0
604,600,608,0,0,0
600,608,604,0,0,0
608,604,592,0,0,0
604,592,604,0,0,0
592,604,584,0,0,0
604,584,592,0,0,0
584,580,580,0,0,0
580,580,580,0,0,0
580,580,584,0,0,0
580,584,576,0,0,0
584,576,584,0,0,0
576,584,1172,0,0,0
584,1172,588,0,0,0
1172,588,584,0,0,0
588,584,596,0,0,0
584,596,592,0,0,0
596,592,592,0,0,0
592,592,600,0,0,0
592,600,592,0,0,0
600,592,596,0,0,0
592,596,600,0,0,0
596,600,600,0,0,0
600,600,584,0,0,0
600,584,604,0,0,0
584,604,596,0,0,0
604,596,592,0,0,0
596,592,588,0,0,0
592,588,456,0,0,0
588,456,704,0,0,0
456,704,580,0,0,0
704,580,576,0,0,0
580,576,580,0,0,0
576,580,508,0,0,0
580,508,644,0,0,0
508,644,584,0,0,0
644,584,588,0,0,0
584,588,584,0,0,0
588,584,584,0,0,0
584,584,588,0,0,0
584,588,600,0,0,0
588,600,600,0,0,0
600,600,592,0,0,0
600,592,596,0,0,0
592,596,584,0,0,0
596,584,600,0,0,0
584,600,596,0,0,0
600,596,592,0,0,0
596,592,588,0,0,0
592,588,596,0,0,0
588,596,588,0,0,0
596,588,552,0,0,0
588,552,644,0,0,0
552,644,604,0,0,0
644,604,600,0,0,0
604,600,592,0,0,0
600,592,608,0,0,0
592,608,600,0,0,0
608,600,604,0,0,0
600,604,596,0,0,0
604,596,1220,0,0,0
596,1220,604,0,0,0
1220,604,596,0,0,0
604,596,604,0,0,0
596,604,1208,0,0,0
604,1208,608,0,0,1
1208,608,600,0,1,1
608,600,604,1,1,1
600,604,648,1,1,1
604,648,548,1,1,1
648,548,604,1,1,1
548,604,604,1,1,1
604,604,600,1,1,1
604,600,608,1,1,1
600,608,596,1,1,1
608,596,608,1,1,1
596,608,604,1,1,0
608,604,604,1,0,0
604,604,604,0,0,0
604,604,604,0,0,0
604,604,612,0,0,0
604,612,608,0,0,0
612,608,608,0,0,0
608,608,608,0,0,0
608,608,616,0,0,0
608,616,616,0,0,0
616,616,612,0,0,0
616,612,604,0,0,0
612,604,616,0,0,0
604,616,620,0,0,1
616,620,612,0,1,1
620,612,600,1,1,1
612,600,616,1,1,1
600,616,604,1,1,1
616,604,604,1,1,1
604,604,600,1,1,1
604,600,660,1,1,1
600,660,544,1,1,1
660,544,596,1,1,1
544,596,600,1,1,1
596,600,596,1,1,0
600,596,1208,1,0,0
596,1208,604,0,0,0
1208,604,604,0,0,0
604,604,604,0,0,0
604,604,652,0,0,0
604,652,560,0,0,0
652,560,604,0,0,0
560,604,608,0,0,0
604,608,604,0,0,0
608,604,608,0,0,0
604,608,604,0,0,0
608,604,608,0,0,0
604,608,520,0,0,0
608,520,692,0,0,0
520,692,604,0,0,0
692,604,604,0,0,0
604,604,604,0,0,0
604,604,596,0,0,0
604,596,604,0,0,0
596,604,600,0,0,0
604,600,604,0,0,0
600,604,596,0,0,0
604,596,600,0,0,0
596,600,592,0,0,0
600,592,604,0,0,0
592,604,604,0,0,0
604,604,600,0,0,0
604,600,596,0,0,0
600,596,608,0,0,0
596,608,608,0,0,0
608,608,604,0,0,0
608,604,604,0,0,0
604,604,604,0,0,1
604,604,612,0,1,1
604,612,604,1,1,1
612,604,604,1,1,1
604,604,600,1,1,1
604,600,604,1,1,1
600,604,656,1,1,1
604,656,548,1,1,1
656,548,592,1,1,1
548,592,604,1,1,1
592,604,596,1,1,1
604,596,596,1,1,1
596,596,596,1,1,0
596,596,604,1,0,0
596,604,604,0,0,0
604,604,528,0,0,0
604,528,672,0,0,0
528,672,604,0,0,0
672,604,608,0,0,0
604,608,600,0,0,0
608,600,596,0,0,0
600,596,600,0,0,0
596,600,604,0,0,0
600,604,600,0,0,0
604,600,600,0,0,0
600,600,600,0,0,0
600,600,600,0,0,0
600,600,600,0,0,0
600,600,604,0,0,0
600,604,596,0,0,0
604,596,600,0,0,0
596,600,596,0,0,0
600,596,600,0,0,0
596,600,600,0,0,0
600,600,600,0,0,0
600,600,528,0,0,0
600,528,664,0,0,0
528,664,596,0,0,0
664,596,600,0,0,0
596,600,600,0,0,0
600,600,492,0,0,0
600,492,704,0,0,0
492,704,608,0,0,0
704,608,608,0,0,0
608,608,608,0,0,0
608,608,600,0,0,0
608,600,600,0,0,0
600,600,604,0,0,0
600,604,600,0,0,0
604,600,596,0,0,0
600,596,600,0,0,0
596,600,600,0,0,0
600,600,596,0,0,0
600,596,600,0,0,0
596,600,600,0,0,0
600,600,544,0,0,0
600,544,660,0,0,0
544,660,604,0,0,0
660,604,596,0,0,0
604,596,600,0,0,0
596,600,600,0,0,0
600,600,596,0,0,0
600,596,592,0,0,0
596,592,600,0,0,0
592,600,600,0,0,0
600,600,600,0,0,0
600,600,596,0,0,0
600,596,596,0,0,0
596,596,604,0,0,0
596,604,596,0,0,0
604,596,600,0,0,0
596,600,592,0,0,0
600,592,604,0,0,0
592,604,592,0,0,0
604,592,600,0,0,0
592,600,600,0,0,0
600,600,596,0,0,0
600,596,592,0,0,0
596,592,588,0,0,0
592,588,596,0,0,0
588,596,596,0,0,0
596,596,596,0,0,0
596,596,588,0,0,0
596,588,592,0,0,0
588,592,592,0,0,0
592,592,592,0,0,0
592,592,592,0,0,0
592,592,580,0,0,0
592,580,600,0,0,0
580,600,588,0,0,0
600,588,588,0,0,0
588,588,588,0,0,0
588,588,588,0,0,0
588,588,588,0,0,0
588,588,592,0,0,0
588,592,592,0,0,0
592,592,588,0,0,0
592,588,592,0,0,0
588,592,588,0,0,0
592,588,1180,0,0,0
588,1180,600,0,0,0
1180,600,600,0,0,0
600,600,592,0,0,0
600,592,588,0,0,0
592,588,592,0,0,0
588,592,596,0,0,0
592,596,592,0,0,0
596,592,596,0,0,0
592,596,592,0,0,0
596,592,604,0,0,0
592,604,600,0,0,1
604,600,600,0,1,1
600,600,604,1,1,1
600,604,656,1,1,1
604,656,552,1,1,1
656,552,604,1,1,1
552,604,600,1,1,1
604,600,604,1,1,1
600,604,656,1,1,0
604,656,552,1,0,0
656,552,596,0,0,1
552,596,604,0,1,1
596,604,600,1,1,1
604,600,648,1,1,1
600,648,548,1,1,1
648,548,608,1,1,1
548,608,608,1,1,1
608,608,604,1,1,1
608,604,600,1,1,0
604,600,600,1,0,0
600,600,608,0,0,0
600,608,1212,0,0,0
608,1212,608,0,0,0
1212,608,612,0,0,0
608,612,604,0,0,0
612,604,608,0,0,0
604,608,604,0,0,0
608,604,612,0,0,0
604,612,608,0,0,0
612,608,600,0,0,0
608,600,600,0,0,0
600,600,604,0,0,0
600,604,600,0,0,0
604,600,604,0,0,0
600,604,596,0,0,0
604,596,608,0,0,0
596,608,604,0,0,0
608,604,604,0,0,0
604,604,600,0,0,0
604,600,604,0,0,0
600,604,604,0,0,0
604,604,600,0,0,0
604,600,604,0,0,0
600,604,596,0,0,0
604,596,608,0,0,0
596,608,608,0,0,0
608,608,608,0,0,0
608,608,604,0,0,0
608,604,612,0,0,0
604,612,608,0,0,0
612,608,604,0,0,0
608,604,612,0,0,0
604,612,604,0,0,0
612,604,660,0,0,0
604,660,552,0,0,0
660,552,1200,0,0,0
552,1200,596,0,0,0
1200,596,604,0,0,0
596,604,600,0,0,0
604,600,1196,0,0,0
600,1196,604,0,0,0
1196,604,600,0,0,0
604,600,600,0,0,0
600,600,1204,0,0,0
600,1204,600,0,0,0
1204,600,600,0,0,0
600,600,600,0,0,0
600,600,652,0,0,0
600,652,552,0,0,0
652,552,604,0,0,0
552,604,596,0,0,0
604,596,604,0,0,0
596,604,444,0,0,0
604,444,432,0,0,0
444,432,848,0,0,0
432,848,636,0,0,0
848,636,612,0,0,0
636,612,596,0,0,0
612,596,612,0,0,0
596,612,596,0,0,0
612,596,604,0,0,0
596,604,600,0,0,0
604,600,596,0,0,0
600,596,604,0,0,0
596,604,604,0,0,0
604,604,608,0,0,0
604,608,604,0,0,0
608,604,1212,0,0,0
604,1212,608,0,0,0
1212,608,612,0,0,0
608,612,612,0,0,0
612,612,604,0,0,0
612,604,612,0,0,0
604,612,604,0,0,0
612,604,604,0,0,0
604,604,604,0,0,0
604,604,608,0,0,0
604,608,608,0,0,0
608,608,600,0,0,0
608,600,600,0,0,0
600,600,600,0,0,0
600,600,604,0,0,0
600,604,600,0,0,0
604,600,604,0,0,0
600,604,604,0,0,0
604,604,604,0,0,0
604,604,600,0,0,0
604,600,608,0,0,0
600,608,600,0,0,0
608,600,600,0,0,0
600,600,604,0,0,0
600,604,600,0,0,0
604,600,596,0,0,0
600,596,600,0,0,0
596,600,596,0,0,0
600,596,600,0,0,0
596,600,588,0,0,0
600,588,596,0,0,0
588,596,600,0,0,0
596,600,596,0,0,0
600,596,596,0,0,0
596,596,448,0,0,0
596,448,324,0,0,0
448,324,800,0,0,0
324,800,636,0,0,0
800,636,520,0,0,0
636,520,688,0,0,0
520,688,596,0,0,0
688,596,592,0,0,0
596,592,588,0,0,0
592,588,588,0,0,0
588,588,592,0,0,0
588,592,588,0,0,0
592,588,588,0,0,0
588,588,588,0,0,0
588,588,592,0,0,0
588,592,556,0,0,0
592,556,636,0,0,0
556,636,596,0,0,0
636,596,608,0,0,0
596,608,604,0,0,0
608,604,612,0,0,0
604,612,612,0,0,0
612,612,612,0,0,0
612,612,624,0,0,0
616,608,616,0,0,0
608,616,612,0,0,0
616,612,612,0,0,0
612,612,600,0,0,0
612,600,604,0,0,0
600,604,604,0,0,0
604,604,608,0,0,0
604,608,600,0,0,0
608,600,608,0,0,0
600,608,608,0,0,0
608,608,600,0,0,0
608,600,604,0,0,0
600,604,596,0,0,0
604,596,604,0,0,0
596,604,600,0,0,0
604,600,608,0,0,0
600,608,592,0,0,0
608,592,604,0,0,0
592,604,604,0,0,0
604,604,604,0,0,0
604,604,600,0,0,0
604,600,604,0,0,0
600,604,608,0,0,0
604,608,596,0,0,0
608,596,612,0,0,0
596,612,608,0,0,0
612,608,608,0,0,0
608,608,612,0,0,0
608,612,608,0,0,0
612,608,604,0,0,0
608,604,608,0,0,0
604,608,604,0,0,0
608,604,608,0,0,0
604,608,600,0,0,0
608,600,608,0,0,0
600,608,604,0,0,0
608,604,612,0,0,0
604,612,604,0,0,0
612,604,608,0,0,0
604,608,608,0,0,0
608,608,612,0,0,0
608,612,608,0,0,0
612,608,608,0,0,0
608,608,608,0,0,0
608,608,604,0,0,0
608,604,608,0,0,0
604,608,608,0,0,0
608,608,604,0,0,0
608,604,596,0,0,0
604,596,600,0,0,0
596,600,608,0,0,0
600,608,600,0,0,0
608,600,588,0,0,0
600,588,592,0,0,0
588,592,588,0,0,0
592,588,588,0,0,0
588,588,588,0,0,0
588,588,580,0,0,0
588,580,588,0,0,0
580,588,584,0,0,0
588,584,592,0,0,0
584,592,584,0,0,0
592,584,596,0,0,0
584,596,496,0,0,0
596,496,692,0,0,0
496,692,600,0,0,0
692,600,596,0,0,0
600,596,596,0,0,0
596,596,1192,0,0,0
596,1192,600,0,0,0
1192,600,600,0,0,0
600,600,596,0,0,0
600,596,600,0,0,0
596,600,608,0,0,0
600,608,608,0,0,0
608,608,604,0,0,0
608,604,608,0,0,0
604,608,604,0,0,0
608,604,604,0,0,0
604,604,608,0,0,0
604,608,604,0,0,0
608,604,608,0,0,0
604,608,464,0,0,0
608,464,328,0,0,0
464,328,820,0,0,0
328,820,640,0,0,0
820,640,608,0,0,0
640,608,596,0,0,0
608,596,592,0,0,0
596,592,588,0,0,0
592,588,588,0,0,0
588,588,584,0,0,0
588,584,584,0,0,0
584,584,588,0,0,0
584,588,1192,0,0,0
588,1192,588,0,0,0
1192,588,604,0,0,0
588,604,600,0,0,0
604,600,1212,0,0,0
600,1212,612,0,0,0
1212,612,616,0,0,0
612,616,612,0,0,0
616,612,612,0,0,0
612,612,616,0,0,0
612,616,620,0,0,0
616,620,616,0,0,0
620,616,608,0,0,0
616,608,620,0,0,0
608,620,612,0,0,0
620,612,612,0,0,0
612,612,600,0,0,0
612,600,608,0,0,0
600,608,604,0,0,0
608,604,600,0,0,0
604,600,596,0,0,0
600,596,596,0,0,0
596,596,608,0,0,0
596,608,596,0,0,0
608,596,468,0,0,0
596,468,340,0,0,0
468,340,836,0,0,0
340,836,632,0,0,0
836,632,608,0,0,0
632,608,604,0,0,0
608,604,600,0,0,0
604,600,600,0,0,0
600,600,592,0,0,0
600,592,592,0,0,0
592,592,596,0,0,0
592,596,592,0,0,1
596,592,592,0,1,1
592,592,592,1,1,1
592,592,656,1,1,1
592,656,548,1,1,1
656,548,600,1,1,1
548,600,604,1,1,1
600,604,600,1,1,1
604,600,656,1,1,1
600,656,560,1,1,1
656,560,608,1,1,1
560,608,600,1,1,1
608,600,604,1,1,1
600,604,608,1,1,0
604,608,608,1,0,0
608,608,596,0,0,0
608,596,600,0,0,0
596,600,568,0,0,0
600,568,632,0,0,0
568,632,596,0,0,0
632,596,600,0,0,0
596,600,600,0,0,0
600,600,596,0,0,0
600,596,596,0,0,0
596,596,588,0,0,0
596,588,592,0,0,0
588,592,588,0,0,0
592,588,588,0,0,0
588,588,584,0,0,0
588,584,584,0,0,0
584,584,584,0,0,0
584,584,588,0,0,0
584,588,580,0,0,0
588,580,588,0,0,0
580,588,588,0,0,0
588,588,584,0,0,0
588,584,600,0,0,0
584,600,592,0,0,0
600,592,596,0,0,1
592,596,592,0,1,1
596,592,596,1,1,1
592,596,592,1,1,1
596,592,596,1,1,1
592,596,600,1,1,1
596,600,604,1,1,1
600,604,644,1,1,1
604,644,552,1,1,1
644,552,604,1,1,1
552,604,608,1,1,1
604,608,600,1,1,1
608,600,616,1,1,1
600,616,616,1,1,1
616,616,620,1,1,1
616,620,608,1,1,1
620,608,616,1,1,1
608,616,620,1,1,0
616,620,620,1,0,0
620,620,608,0,0,0
620,608,616,0,0,0
608,616,624,0,0,0
616,624,620,0,0,0
624,620,612,0,0,0
620,612,620,0,0,0
612,620,616,0,0,0
620,616,612,0,0,0
616,612,604,0,0,0
612,604,616,0,0,0
604,616,612,0,0,0
616,612,612,0,0,0
612,612,612,0,0,0
612,612,604,0,0,0
612,604,616,0,0,0
604,616,608,0,0,0
616,608,604,0,0,0
608,604,612,0,0,0
604,612,612,0,0,0
612,612,596,0,0,0
612,596,612,0,0,0
596,612,612,0,0,0
612,612,604,0,0,0
612,604,600,0,0,0
604,600,1200,0,0,0
600,1200,600,0,0,0
1200,600,596,0,0,0
600,596,596,0,0,0
596,596,576,0,0,0
596,576,616,0,0,0
576,616,588,0,0,0
616,588,600,0,0,0
588,600,600,0,0,0
600,600,596,0,0,0
600,596,600,0,0,0
596,600,588,0,0,0
600,588,596,0,0,0
588,596,596,0,0,0
596,596,600,0,0,0
596,600,596,0,0,0
600,596,600,0,0,0
596,600,596,0,0,0
600,596,600,0,0,0
596,600,604,0,0,0
600,604,604,0,0,0
604,604,608,0,0,0
604,608,600,0,0,0
608,600,604,0,0,0
600,604,608,0,0,0
604,608,604,0,0,0
608,604,608,0,0,0
604,608,600,0,0,0
608,600,608,0,0,0
600,608,592,0,0,0
608,592,612,0,0,0
592,612,604,0,0,0
612,604,604,0,0,0
604,604,600,0,0,0
604,600,1196,0,0,0
600,1196,600,0,0,0
1196,600,492,0,0,0
600,492,708,0,0,0
492,708,1208,0,0,0
708,1208,604,0,0,0
1208,604,432,0,0,0
604,432,764,0,0,0
432,764,1204,0,0,0
764,1204,600,0,0,0
1204,600,604,0,0,0
600,604,592,0,0,0
604,592,1220,0,0,0
592,1220,604,0,0,0
1220,604,604,0,0,0
604,604,616,0,0,0
604,616,628,0,0,0
616,628,628,0,0,0
628,628,612,0,0,0
628,612,624,0,0,0
612,624,616,0,0,0
624,616,612,0,0,0
616,612,604,0,0,0
612,604,608,0,0,0
604,608,604,0,0,0
608,604,600,0,0,0
604,600,596,0,0,0
600,596,592,0,0,0
596,592,588,0,0,0
592,588,496,0,0,0
588,496,688,0,0,0
496,688,600,0,0,0
688,600,588,0,0,0
600,588,596,0,0,0
588,596,532,0,0,0
596,532,664,0,0,0
532,664,596,0,0,0
664,596,596,0,0,0
596,596,608,0,0,0
596,608,484,0,0,0
608,484,716,0,0,0
484,716,600,0,0,0
716,600,596,0,0,0
600,596,604,0,0,0
596,604,596,0,0,0
604,596,600,0,0,0
596,600,604,0,0,0
600,604,608,0,0,0
604,608,612,0,0,1
608,612,608,0,1,1
612,608,612,1,1,1
608,612,620,1,1,1
612,620,612,1,1,1
620,612,628,1,1,1
612,628,660,1,1,1
628,660,560,1,1,1
660,560,604,1,1,1
560,604,612,1,1,1
604,612,612,1,1,1
612,612,608,1,1,0
612,608,600,1,0,0
608,600,608,0,0,0
600,608,612,0,0,0
608,612,608,0,0,0
612,608,436,0,0,0
608,436,760,0,0,0
436,760,620,0,0,0
760,620,604,0,0,0
620,604,604,0,0,0
604,604,604,0,0,0
604,604,608,0,0,0
604,608,600,0,0,0
608,600,600,0,0,0
600,600,604,0,0,0
600,604,596,0,0,0
604,596,604,0,0,0
596,604,596,0,0,0
604,596,596,0,0,0
596,596,596,0,0,0
596,596,464,0,0,0
596,464,732,0,0,0
464,732,608,0,0,0
732,608,600,0,0,0
608,600,604,0,0,0
600,604,604,0,0,0
604,604,600,0,0,0
604,600,604,0,0,0
600,604,600,0,0,0
604,600,608,0,0,0
600,608,604,0,0,0
624,620,616,1,1,1
620,616,608,1,1,1
616,608,664,1,1,1
608,664,560,1,1,1
664,560,612,1,1,1
560,612,608,1,1,1
612,608,620,1,1,1
608,620,620,1,1,0
620,620,616,1,0,0
620,616,620,0,0,0
616,620,628,0,0,0
620,628,628,0,0,0
628,628,624,0,0,0
628,624,628,0,0,0
624,628,632,0,0,0
628,632,632,0,0,0
632,632,620,0,0,0
632,620,624,0,0,0
620,624,620,0,0,0
624,620,620,0,0,0
620,620,612,0,0,0
620,612,620,0,0,0
612,620,620,0,0,0
620,620,616,0,0,0
620,616,680,0,0,0
616,680,632,0,0,0
680,632,580,0,0,0
632,580,628,0,0,0
580,628,628,0,0,0
628,628,676,0,0,0
628,676,576,0,0,0
676,576,612,0,0,0
576,612,672,0,0,0
612,672,616,0,0,0
672,616,564,0,0,0
616,564,664,0,0,0
564,664,624,0,0,0
664,624,1196,0,0,0
624,1196,632,0,0,0
1196,632,688,0,0,0
632,688,632,0,0,0
688,632,580,0,0,0
632,580,640,0,0,0
580,640,636,0,0,0
640,636,636,0,0,0
636,636,628,0,0,0
636,628,636,0,0,0
628,636,636,0,0,0
636,636,632,0,0,0
636,632,636,0,0,0
632,636,636,0,0,0
636,636,1272,0,0,0
636,1272,640,0,0,0
1272,640,644,0,0,0
640,644,632,0,0,0
644,632,684,0,0,0
632,684,588,0,0,0
684,588,688,0,0,0
588,688,580,0,0,0
688,580,684,0,0,0
580,684,636,0,0,0
684,636,340,0,0,0
636,340,872,0,0,0
340,872,184,0,0,0
872,184,512,0,0,0
184,512,580,0,0,0
512,580,632,0,0,0
580,632,644,0,0,0
632,644,248,0,0,0
644,248,444,0,0,0
248,444,592,0,0,0
444,592,52,0,0,0
592,52,592,0,0,0
52,592,636,0,0,0
592,636,640,0,0,0
636,640,1320,0,0,0
640,1320,584,0,0,0
1320,584,636,0,0,0
584,636,628,0,0,0
636,628,640,0,0,0
628,640,644,0,0,0
